Class Name,API Name,Number of Input Parameters,Input Parameter Types,_merge
SystemServerInjector,getWakeUpTime,2,"[<Application,Lcom/miui/server/SecurityManagerService>, <Application,Ljava/lang/String>]",right_only
SystemServerInjector,grantInstallPermission,3,"[<Application,Lcom/miui/server/SecurityManagerService>, <Application,Ljava/lang/String>, <Application,Ljava/lang/String>]",right_only
SystemServerInjector,grantRuntimePermission,2,"[<Application,Lcom/miui/server/SecurityManagerService>, <Application,Ljava/lang/String>]",right_only
SystemServerInjector,haveAccessControlPassword,2,"[<Application,Lcom/miui/server/SecurityManagerService>, <Primordial,I>]",right_only
SystemServerInjector,isAllowStartService,3,"[<Application,Lcom/miui/server/SecurityManagerService>, <Application,Landroid/content/Intent>, <Primordial,I>]",right_only
SystemServerInjector,isAppHide,1,"[<Application,Lcom/miui/server/SecurityManagerService>]",right_only
SystemServerInjector,isAppPrivacyEnabled,2,"[<Application,Lcom/miui/server/SecurityManagerService>, <Application,Ljava/lang/String>]",right_only
SystemServerInjector,isFunctionOpen,1,"[<Application,Lcom/miui/server/SecurityManagerService>]",right_only
SystemServerInjector,isPrivacyApp,3,"[<Application,Lcom/miui/server/SecurityManagerService>, <Application,Ljava/lang/String>, <Primordial,I>]",right_only
SystemServerInjector,isRestrictedAppNet,2,"[<Application,Lcom/miui/server/SecurityManagerService>, <Application,Ljava/lang/String>]",right_only
SystemServerInjector,isValidDevice,1,"[<Application,Lcom/miui/server/SecurityManagerService>]",right_only
SystemServerInjector,killNativePackageProcesses,3,"[<Application,Lcom/miui/server/SecurityManagerService>, <Primordial,I>, <Application,Ljava/lang/String>]",right_only
SystemServerInjector,moveTaskToStack,4,"[<Application,Lcom/miui/server/SecurityManagerService>, <Primordial,I>, <Primordial,I>, <Primordial,Z>]",right_only
SystemServerInjector,needFinishAccessControl,2,"[<Application,Lcom/miui/server/SecurityManagerService>, <Application,Landroid/os/IBinder>]",right_only
SystemServerInjector,notifyAppsPreInstalled,1,"[<Application,Lcom/miui/server/SecurityManagerService>]",right_only
SystemServerInjector,offerGoogleBaseCallBack,2,"[<Application,Lcom/miui/server/SecurityManagerService>, <Application,Lmiui/security/ISecurityCallback>]",right_only
SystemServerInjector,pushUpdatePkgsData,3,"[<Application,Lcom/miui/server/SecurityManagerService>, <Application,Ljava/util/List>, <Primordial,Z>]",right_only
SystemServerInjector,pushWakePathConfirmDialogWhiteList,3,"[<Application,Lcom/miui/server/SecurityManagerService>, <Primordial,I>, <Application,Ljava/util/List>]",right_only
SystemServerInjector,pushWakePathData,4,"[<Application,Lcom/miui/server/SecurityManagerService>, <Primordial,I>, <Application,Landroid/content/pm/ParceledListSlice>, <Primordial,I>]",right_only
SystemServerInjector,pushWakePathWhiteList,3,"[<Application,Lcom/miui/server/SecurityManagerService>, <Application,Ljava/util/List>, <Primordial,I>]",right_only
SystemServerInjector,putSystemDataStringFile,3,"[<Application,Lcom/miui/server/SecurityManagerService>, <Application,Ljava/lang/String>, <Application,Ljava/lang/String>]",right_only
SystemServerInjector,readSystemDataStringFile,2,"[<Application,Lcom/miui/server/SecurityManagerService>, <Application,Ljava/lang/String>]",right_only
SystemServerInjector,removeAccessControlPass,2,"[<Application,Lcom/miui/server/SecurityManagerService>, <Application,Ljava/lang/String>]",right_only
SystemServerInjector,removeAccessControlPassAsUser,3,"[<Application,Lcom/miui/server/SecurityManagerService>, <Application,Ljava/lang/String>, <Primordial,I>]",right_only
SystemServerInjector,removeWakePathData,2,"[<Application,Lcom/miui/server/SecurityManagerService>, <Primordial,I>]",right_only
SystemServerInjector,resizeTask,4,"[<Application,Lcom/miui/server/SecurityManagerService>, <Primordial,I>, <Application,Landroid/graphics/Rect>, <Primordial,I>]",right_only
SystemServerInjector,saveIcon,3,"[<Application,Lcom/miui/server/SecurityManagerService>, <Application,Ljava/lang/String>, <Application,Landroid/graphics/Bitmap>]",right_only
SystemServerInjector,setAccessControlPassword,4,"[<Application,Lcom/miui/server/SecurityManagerService>, <Application,Ljava/lang/String>, <Application,Ljava/lang/String>, <Primordial,I>]",right_only
SystemServerInjector,setAppHide,2,"[<Application,Lcom/miui/server/SecurityManagerService>, <Primordial,Z>]",right_only
SystemServerInjector,setAppPermissionControlOpen,2,"[<Application,Lcom/miui/server/SecurityManagerService>, <Primordial,I>]",right_only
SystemServerInjector,setAppPrivacyStatus,3,"[<Application,Lcom/miui/server/SecurityManagerService>, <Application,Ljava/lang/String>, <Primordial,Z>]",right_only
SystemServerInjector,setApplicationAccessControlEnabled,3,"[<Application,Lcom/miui/server/SecurityManagerService>, <Application,Ljava/lang/String>, <Primordial,Z>]",right_only
SystemServerInjector,setApplicationAccessControlEnabledForUser,4,"[<Application,Lcom/miui/server/SecurityManagerService>, <Application,Ljava/lang/String>, <Primordial,Z>, <Primordial,I>]",right_only
SystemServerInjector,setApplicationChildrenControlEnabled,3,"[<Application,Lcom/miui/server/SecurityManagerService>, <Application,Ljava/lang/String>, <Primordial,Z>]",right_only
SystemServerInjector,setApplicationMaskNotificationEnabledForUser,4,"[<Application,Lcom/miui/server/SecurityManagerService>, <Application,Ljava/lang/String>, <Primordial,Z>, <Primordial,I>]",right_only
SystemServerInjector,setCoreRuntimePermissionEnabled,3,"[<Application,Lcom/miui/server/SecurityManagerService>, <Primordial,Z>, <Primordial,I>]",right_only
SystemServerInjector,setCurrentNetworkState,2,"[<Application,Lcom/miui/server/SecurityManagerService>, <Primordial,I>]",right_only
SystemServerInjector,setGameBoosterIBinder,4,"[<Application,Lcom/miui/server/SecurityManagerService>, <Application,Landroid/os/IBinder>, <Primordial,I>, <Primordial,Z>]",right_only
SystemServerInjector,setIncompatibleAppList,2,"[<Application,Lcom/miui/server/SecurityManagerService>, <Application,Ljava/util/List>]",right_only
SystemServerInjector,setMiuiFirewallRule,5,"[<Application,Lcom/miui/server/SecurityManagerService>, <Application,Ljava/lang/String>, <Primordial,I>, <Primordial,I>, <Primordial,I>]",right_only
SystemServerInjector,setNotificationsEnabledForPackage,4,"[<Application,Lcom/miui/server/SecurityManagerService>, <Application,Ljava/lang/String>, <Primordial,I>, <Primordial,Z>]",right_only
SystemServerInjector,setPrivacyApp,4,"[<Application,Lcom/miui/server/SecurityManagerService>, <Application,Ljava/lang/String>, <Primordial,I>, <Primordial,Z>]",right_only
SystemServerInjector,setStickWindowName,2,"[<Application,Lcom/miui/server/SecurityManagerService>, <Application,Ljava/lang/String>]",right_only
SystemServerInjector,setTrackWakePathCallListLogEnabled,2,"[<Application,Lcom/miui/server/SecurityManagerService>, <Primordial,Z>]",right_only
SystemServerInjector,setWakeUpTime,3,"[<Application,Lcom/miui/server/SecurityManagerService>, <Application,Ljava/lang/String>, <Primordial,J>]",right_only
SystemServerInjector,startInterceptSmsBySender,4,"[<Application,Lcom/miui/server/SecurityManagerService>, <Application,Ljava/lang/String>, <Application,Ljava/lang/String>, <Primordial,I>]",right_only
SystemServerInjector,stopInterceptSmsBySender,1,"[<Application,Lcom/miui/server/SecurityManagerService>]",right_only
SystemServerInjector,watchGreenGuardProcess,1,"[<Application,Lcom/miui/server/SecurityManagerService>]",right_only
SystemServerInjector,writeAppHideConfig,2,"[<Application,Lcom/miui/server/SecurityManagerService>, <Primordial,Z>]",right_only
EnterpriseManagerService,getService,2,"[<Application,Lcom/miui/server/enterprise/EnterpriseManagerService>, <Application,Ljava/lang/String>]",right_only
NetworkWatchlistService$Lifecycle,getWatchlistConfigHash,1,"[<Application,Lcom/android/server/net/watchlist/NetworkWatchlistService>]",right_only
NetworkWatchlistService$Lifecycle,reloadWatchlist,1,"[<Application,Lcom/android/server/net/watchlist/NetworkWatchlistService>]",right_only
NetworkWatchlistService$Lifecycle,reportWatchlistIfNecessary,1,"[<Application,Lcom/android/server/net/watchlist/NetworkWatchlistService>]",right_only
NetworkWatchlistService$Lifecycle,startWatchlistLogging,1,"[<Application,Lcom/android/server/net/watchlist/NetworkWatchlistService>]",right_only
NetworkWatchlistService$Lifecycle,stopWatchlistLogging,1,"[<Application,Lcom/android/server/net/watchlist/NetworkWatchlistService>]",right_only
WifiService,dppAddBootstrapQrCode,2,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Application,Ljava/lang/String>]",right_only
WifiService,dppBootstrapGenerate,2,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Application,Landroid/net/wifi/WifiDppConfig>]",right_only
WifiService,dppBootstrapRemove,2,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Primordial,I>]",right_only
WifiService,dppConfiguratorAdd,4,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Application,Ljava/lang/String>, <Application,Ljava/lang/String>, <Primordial,I>]",right_only
WifiService,dppConfiguratorGetKey,2,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Primordial,I>]",right_only
WifiService,dppConfiguratorRemove,2,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Primordial,I>]",right_only
WifiService,dppGetUri,2,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Primordial,I>]",right_only
WifiService,dppListen,5,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Application,Ljava/lang/String>, <Primordial,I>, <Primordial,Z>, <Primordial,Z>]",right_only
WifiService,dppStartAuth,2,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Application,Landroid/net/wifi/WifiDppConfig>]",right_only
WifiService,dppStopListen,1,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>]",right_only
WifiService,enableWifiCoverageExtendFeature,2,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Primordial,Z>]",right_only
WifiService,getCapabilities,2,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Application,Ljava/lang/String>]",right_only
WifiService,isExtendingWifi,1,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>]",right_only
WifiService,isWifiCoverageExtendFeatureEnabled,1,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>]",right_only
CameraManager,calibrationMotor,1,"[<Application,Lcom/miui/server/popupcamera/PopupCameraManagerService>]",right_only
CameraManager,getMotorStatus,1,"[<Application,Lcom/miui/server/popupcamera/PopupCameraManagerService>]",right_only
CameraManager,getPopupCameraState,1,"[<Application,Lcom/miui/server/popupcamera/PopupCameraManagerService>]",right_only
CameraManager,notifyCameraStatus,4,"[<Application,Lcom/miui/server/popupcamera/PopupCameraManagerService>, <Primordial,I>, <Primordial,I>, <Application,Ljava/lang/String>]",right_only
CameraManager,popupMotor,1,"[<Application,Lcom/miui/server/popupcamera/PopupCameraManagerService>]",right_only
CameraManager,takebackMotor,1,"[<Application,Lcom/miui/server/popupcamera/PopupCameraManagerService>]",right_only
BluetoothService,factoryReset,1,"[<Application,Lcom/android/server/BluetoothManagerService>]",right_only
FingerprintService,extCmd,6,"[<Application,Lcom/android/server/fingerprint/FingerprintService$FingerprintServiceWrapper>, <Application,Landroid/os/IBinder>, <Primordial,I>, <Primordial,I>, <Primordial,I>, <Application,Ljava/lang/String>]",right_only
ContentService$Lifecycle,getMiSyncPauseToTime,3,"[<Application,Lcom/android/server/content/ContentService>, <Application,Landroid/accounts/Account>, <Primordial,I>]",right_only
ContentService$Lifecycle,getMiSyncStrategy,3,"[<Application,Lcom/android/server/content/ContentService>, <Application,Landroid/accounts/Account>, <Primordial,I>]",right_only
ContentService$Lifecycle,setMiSyncPauseToTime,4,"[<Application,Lcom/android/server/content/ContentService>, <Application,Landroid/accounts/Account>, <Primordial,J>, <Primordial,I>]",right_only
ContentService$Lifecycle,setMiSyncStrategy,4,"[<Application,Lcom/android/server/content/ContentService>, <Application,Landroid/accounts/Account>, <Primordial,I>, <Primordial,I>]",right_only
AudioService$Lifecycle,createAudioRecordForLoopback,3,"[<Application,Lcom/android/server/audio/AudioService>, <Application,Landroid/os/ParcelFileDescriptor>, <Primordial,J>]",right_only
AudioService$Lifecycle,getNotificationUri,2,"[<Application,Lcom/android/server/audio/AudioService>, <Application,Ljava/lang/String>]",right_only
AudioService$Lifecycle,setHearingAidDeviceConnectionState,3,"[<Application,Lcom/android/server/audio/AudioService>, <Application,Landroid/bluetooth/BluetoothDevice>, <Primordial,I>]",right_only
UsageStatsService,queryUsageStatsAsUser,6,"[<Application,Lcom/android/server/usage/UsageStatsService$BinderService>, <Primordial,I>, <Primordial,J>, <Primordial,J>, <Application,Ljava/lang/String>, <Primordial,I>]",right_only
